emotion,id,offensive,source,text
others,7166.0,0.0,original,"Hay que marcan tu vida, después de leerlos te hacen reflexionar. ""100 horas con "" me hizo entender lo especial que podía ser un hombre o lo simple que podía ser un gran hombre. Páginas blancas con letras negras que te cautivan."
surprise,3548.0,1.0,translated_en,¡Incluso Satanás llora esta gran pérdida!
disgust,5906.0,1.0,translated_en,"admitió la semana pasada, diciendo mentiras era / es uno de sus requisitos de trabajo clave"
sadness,1636.0,0.0,original,"No lo he pasado tan mal viendo una serie en mi vida, en plan me he tirado medio capítulo llorando y rezando para que no mueran..."
anger,8403.0,1.0,original,Dembele de mierda piernas chuecas regalaste dos goles barcelona habría ganado 5 a 0 joder
surprise,632.0,0.0,translated_en,"Bueno, Arya salió de la maldita nada."
sadness,70.0,0.0,original,"Cuando se afecta al Patrimonio Mundial, nos duele a todos. ☟"
surprise,6254.0,0.0,translated_en,"Oh, Dios mío... esa patada libre..."
sadness,4695.0,0.0,original,Leo y releo el programa electoral del y no doy crédito a los resultados que ha obtenido... Riámonos de la crisis económica de ZP... copo de nieve
others,6162.0,0.0,original,Pues mi se termina con este regalito cara sonriendo con ojos de corazón
joy,2172.0,0.0,original,Aprovechando que es el día del libro les voy a a ir poniendo hoy algunos de los favoritos de mi librero como recomendación. Déjame alguna sugerencia de lectura tú también! A leer!
joy,4955.0,0.0,original,Creo que me voy a acostar con esta carita cara radiante con ojos sonrientes
anger,7631.0,0.0,original,Hablemos de ignorancia: sabía Ud que se necesitan 21 hectáreas de roble fino para reconstruir el techo de ? Sabe cuanto es una hectárea? O solo se va a jactar con una selfie que estuvo ahí?
surprise,7785.0,0.0,original,Ves ésto y no se te puede salir nada más que un: QUÉ MALDITO.
sadness,4867.0,0.0,original,la gran mayoría de los españoles esperamos tu unión con y que nos des la alegría (junto con Esquerra) para conseguir la mayoría cara llorando fuerte cara llorando fuerte cara llorando fuerte
joy,3253.0,0.0,original,¡¡¡¡¡CAMPEONES!!!!.... se sufrió más de lo previsto pero.. pero se ganó al final.
surprise,4668.0,0.0,translated_en,Es muy raro que su semana santa y la Notre Dame se incendiaran...
joy,2683.0,0.0,original,¡Seguimos con más recomendaciones de libros! No te pierdas esta selección de los últimos libros de Edelvives con los que los niños más curiosos descubrirán el maravilloso mundo que les rodea. ¡¡Molan!!
fear,4721.0,0.0,original,Lo que verdaderamente me preocupa: con estos resultados se les van a mejorar los trenes a los extremeños?
joy,4970.0,0.0,original,"Estoy super feliz, estoy super feliz notas musicales cañón de confeti"
anger,4738.0,1.0,original,Ahí está... pásate por los cojones el derecho al sufragio y que la gente elija libremente lo mejor para el país. Das vergüenza tú y tu sectarismo
anger,3331.0,0.0,original,Penalti a favor del Alavés y ni lo revisan.
sadness,2144.0,0.0,original,"Sigo aferrándome al deseo de que Juego de Tronos recupere en los capítulos que quedan su esencia: lo inesperado, lo desagradable, lo temible, la desesperación, lo inhumano... de momento nos conformamos con el capítulo de ayer."
disgust,4827.0,0.0,translated_en,Barca no controla el medio campo
disgust,1352.0,1.0,translated_en,"Y su mayor razón es porque está afiliado a la Iglesia Católica. Eso es fanatismo, damas y caballeros. Un sitio histórico con arquitectura y arte de una época que ha pasado hace mucho 1/"
disgust,4078.0,0.0,translated_en,Esto es grande: si MSNBC está admitiendo que es un problema cuando el gobierno solo tiene armas... Entonces todo el movimiento de “control de armas” no tiene ropa.
disgust,4363.0,0.0,translated_en,"¿Qué más se puede esperar de los fans de Liverpool, que son los extranjeros en España en realidad! Y abusan de todos donde quiera que van de todos modos! Patético."
anger,8350.0,1.0,original,"Mucho gilipollas estoy viendo, luego que si hay que respetar a todos pero a ver si nos aplicamos el cuento... ME ENERVO"
disgust,7758.0,1.0,original,Tienen las manos manchadas de sangre. Ustedes tienen la culpa.
sadness,246.0,0.0,original,"iglesia La catedral estuvo a media hora de venirse abajo completamente. El daño en Notre Dame es irreparable. Nos adentramos en el templo tras el incendio, en"
joy,1599.0,0.0,original,El capítulo se hace largo... pero de lo mucho que sufres!! Tremendo.
sadness,7311.0,0.0,original,"Muy terrible lo de Notre-Dame, también fue triste lo de Palmira en Siria cuna de la civilización más de 6000 años de historia. No vi que nadie llorará. Doble estándar"
surprise,3554.0,0.0,original,"Tremendo juego que se viene, una final adelantada"
sadness,6755.0,0.0,original,"Hoy La tolerancia, el respeto, la igualdad, los derechos fundamentales y la comunidad LGTBI a gritado en silencio."
others,581.0,0.0,original,círculo rojo Las autoridades francesas creen que el incendio de Notre Dame fue accidental.
others,2194.0,0.0,original,Rebeldes de Susan E: Hinton
others,958.0,0.0,original,"Nuevas amenazas de contra , dice ahora que un ""Bloqueo total"". La desesperación en la casa Blanca luego del fracaso del intento de golpe de estado en lo hace presipitarse y demostrarle al..."
anger,7095.0,1.0,original,"Lo que está ocurriendo en estos momentos en bandera venezuela es un peligro para el pueblo venezolano, Juan Guaidó es un títere de los Estados Unidos. Venezolanos,¿realmente queréis vender a vuestra patria por las mentiras de ese ''defensor de la democracia''?, no os dejéis engañar."
sadness,660.0,0.0,original,"Que todas estas tristezas del dia, no nos quiten la esperanza ni la perspectiva de estar viviendo la ! La luz siempre ganará sobre la oscuridad, oremos por un y por los valientes que estan dando su vida por su patria."
others,429.0,0.0,original,ACI Prensa (@aciprensa) twitteó: El fuego de no consigue destruir la cruz y el altar de la Catedral
joy,3041.0,0.0,original,¡Feliz día del libro a todos!
sadness,229.0,0.0,original,"Notre Dame sobrevivió a las dos guerras mundiales y ahí estaba ahora, sucumbiendo a las llamas ante la mirada atónita de los franceses. Tristísimo."
others,8133.0,1.0,original,Con el dinero que van a perder veo al PP rellenando los sobres con papel de periódico.
joy,3989.0,0.0,original,Mejor el Liverpool pero en el fútbol no se gana por mérito sino por goles. Barcelona apunta a campeón.
joy,5031.0,0.0,original,"Sin palabras, solo votos!! Hemos hecho que pase"
joy,3240.0,0.0,original,"Felicitaciones a todos los seguidores del en Guatemala. Seguramente están celebrando ya. Hasta la próxima edición de , espero que el la compita hasta el final."
disgust,5123.0,0.0,translated_en,¿Por qué no has dicho nada y la lucha contra el Socialismo?
disgust,256.0,0.0,translated_en,"""Él quiere domesticarlos, darles estatus de ganado. El criador de ganado también es un déspota benevolente."" Ludwig von Mises, Burocracia, p. 91"
others,1699.0,0.0,original,Que ganas de soltar todo lo que pienso sobre AAAHHHH!!
surprise,2006.0,0.0,translated_en,Esas espadas en llamas eran muy útiles.
joy,1666.0,0.0,original,El mejor capítulo de la historia sin duda .
joy,7987.0,1.0,original,"¡Feliz , hijos de la gran puta! cara llorando de risa"
others,7746.0,1.0,original,"Gordo ignorante! Ya no tendrás paz. Bueno, desde hace tiempo que vives como un ratón en su guarida."
anger,7595.0,0.0,original,"Rechazamos este movimiento golpista que pretende llenar de violencia al país. Los traidores que se han colocado al frente de este movimiento subversivo, han empleado tropas y policías con armas de guerra en una vía pública de la la ciudad para crear zozobra y terror"
surprise,4826.0,0.0,original,Creo que he votado espectacular... En serio. Vosotros?
others,509.0,0.0,original,La familia Pinault y el grupo donan 300 millones de euros para la reconstrucción
others,4832.0,0.0,original,Dejad de poner el mapa con Valencia en color verde de Vox manos en oración tono de piel claro medio
others,5568.0,0.0,original,Cuando me enteré que la iglesia de Notre Dame estaba siendo consumida por las llamas se me vino el recuerdo de esta película de Disney El Jorobado de
disgust,857.0,1.0,original,"bandera venezuela tiene un DICTADOR y es un mal para la Humanidad! Este año, cuando VOTEMOS, NO NOS OLVIDEMOS que LA JEFA DE UNA ASOCIACIÓN ILÍCITA, (junto a todos sus ""secuaces), fue capaz de “CONDECORAR” al “GENOCIDA de MADURO, con la ÓRDEN del LIBERTADOR SAN MARTÍN! bandera argentina bandera argentina"
others,1664.0,0.0,original,Ha caído de forma heroica en una escena impresionante que empezaba a caerme bien
disgust,8086.0,0.0,original,"que patético, Messi haciendo un Neymar..."
disgust,3383.0,0.0,translated_en,¿Cómo podría tu propio guardacostas manejar a su gente ove esta es la mierda más loca que he visto en mi vida
joy,2171.0,0.0,original,"""Hay grandes libros en el mundo y grandes mundos en los libros"".¡Feliz ! globo terráqueo mostrando américa libros"
others,4631.0,0.0,original,Mi animal político favorito es el votante de izquierdas que piensa que el PSOE de las reformas laborales va a frenar al fascismo señal de aprobación con la mano tono de piel claro
surprise,2048.0,0.0,original,"Brutal,Espectacular,Fantástico,Épico,Majestuoso,Alucinante... Impresionante he Inolvidable... Historia de la TV"
surprise,1711.0,0.0,original,"¡No lo puedo creer! Grábense este capítulo en la memoria (8X03), pues acaban de presenciar el mejor capítulo de todas las series creadas hasta el momento... ¡Se los juro!"
joy,3262.0,0.0,original,"CAMPEONES!!!!! Ha tocado sufrir, pero ha merecido la pena. Nuestra octava en los últimos once años. Los más grandes!!! Continuamos GRANDE BARÇA!!! VAMOS!!!"
fear,7620.0,0.0,original,Media hora. Y muchos nervios. Preparándome por todo lo que pueda pasar hoy.
sadness,3805.0,0.0,original,"No me quisiera imaginar al sin Messi, sin el enano son un equipo muy inferior."
joy,3237.0,0.0,original,círculo azul círculo rojo Gracias Equipo círculo azul círculo rojo Visca el Barça 26 trofeo bandera españa
joy,2670.0,0.0,original,"Ahí están mis consentidos...!!! cara sonriendo con ojos de corazón Ellos también querían aparecer en mis redes en su día.... !!!! cara con manos abrazando A los autores, gracias por alimentar mi mundo académico y profesional pero sobre todo muchas gracias a cada uno por honrarme con su amistad. cara con manos abrazando"
disgust,8028.0,1.0,original,Menudo asco de persona Luis Suárez. Da igual cuando leas esto
disgust,7269.0,0.0,translated_en,El personal de la catedral de Notre Dame no pudo encontrar el fuego durante 23 minutos después de que la primera alarma se apagara vía
joy,3454.0,0.0,original,El único Rey corona !! Orgullo Argentino bandera argentina . Felicitaciones por el título de
joy,2841.0,0.0,original,. Amigos fieles. Siempre atentos a mis estados de ánimo. Siempre pendientes de mis inquietudes. Siempre disponibles para saciar mis ansias. Siempre dispuestos a abrir sus páginas y ofrecerme su consuelo...
anger,945.0,0.0,original,"Nuestro problema no es con el pueblo cubano sino con las sanguijuelas castristas que tienen 20 años maldiciendo nuestro país . Si no se van, serán Antorchas Humanas..."
sadness,6166.0,0.0,original,"libros libro abierto gráfica de evolución descendente De acuerdo con los resultados del Módulo de Lectura (MOLEC) de 2019, hay una disminución de la población lectora de libros en México, pues ha pasado de 50.2% en 2015, a 45.9% en 2016, 45.3% en 2017, 45.1% en 2018 y 42. 2% este año"
others,6752.0,0.0,original,"A los gritos de militancia de ""Con Rivera NO"" responde ""No vamos a poner cordones sanitarios, la única condición será respetar la constitución""."
others,3660.0,0.0,original,"Pocas veces se ha visto al Barcelona pasarla mal en su cancha ante un rival que demostró ser superior. ¿Cómo explicar entonces que haya ganado 3-0? Anden, digan su nombre, o planeta de origen."
joy,6362.0,0.0,original,¡BARCELONA CAMPEÓN DE ESPAÑA! Con gol de supieron superar al y supieron levantar una vez más el trofeo. Es su Liga Número 26.
joy,1570.0,0.0,original,"no soy de pedir, pero es menester que a esta señora le de un reconocimiento. ¿Me ayudas con una campaña para que le presenten a los protas? Seguro que con lo maja que es, le habla bien de ti a Sansa manos en oración tono de piel claro"
surprise,3306.0,0.0,original,Entró Lío y se armó el despelote
joy,2257.0,0.0,original,"Hoy el les ha ha dejado a las dos pequeñas exploradoras de casa “Cuentos de Buenas Noches para Niñas Rebeldes” de y ... una maravilla!... la mayor ha buscado lo primero a su favorita, Marie Curie..."
anger,7560.0,0.0,original,"Qué falta de respeto a la militancia, al socialismo y a la propia dignidad, , que después de todos los ataques e insultos de Rivera en los últimos meses, escuche alto y claro ""CON RIVERA NO"", y responda ""ya ya, haré lo que me dé la gana""."
others,1031.0,0.0,original,militares atropellan a manifestantes en luces de policía cara gritando de miedo cara asustada Aquí los videos dorso de mano con índice a la derecha
sadness,7999.0,0.0,original,"Llámame ilusa, mantenía la esperanza de que el farsa hoy perdiera"
